Ortholog Group ID,Drosophila ananassae,Drosophila simulans,Drosophila yakuba,Drosophila suzukii,Drosophila miranda,Drosophila mauritiana,Drosophila sechellia,Drosophila santomea,Drosophila melanogaster
76654at7215,LOC6503034,Dsim\GD27793,Dyak\GE17471,LOC108019113,LOC108162590,LOC117146547,LOC6620185,120456174,slpr
7669at7215,Dana\GF15778,Dsim\GD23690,Dyak\GE18935,LOC108009083,LOC108161332,LOC117150573,Dsec\GM18294,120449048,mRpS7
76705at7215,Dana\GF16525,Dsim\GD28158,Dyak\GE26323,LOC108007376,LOC108156025,LOC117145850,Dsec\GM15444,120452501,SF2
76709at7215,Dana\GF16793,Dsim\GD27209,Dyak\GE23641,LOC108016304,LOC108157686,LOC117145016,LOC6616998,120452841,fid
76711at7215,Dana\GF24781,Dsim\GD13303,Dyak\GE20660,LOC108011816,LOC108153348,LOC117140542,Dsec\GM14024,120449077,anon-WO0140519.93;CG12605;Dmel\CG12605
76742at7215,Dana\GF21081,Dsim\GD16731,Dyak\GE16403,LOC108015307,LOC108161638,LOC117146915,LOC6612408,120456486,Usp16-45
76756at7215,Dana\GF25168,Dsim\GD14996,Dyak\GE19790;Dyak\GE23035,LOC108015883,LOC108153457,LOC117140578,Dsec\GM22405,120449260,Dmel\CG14564
7676at7215,Dana\GF14440,Dsim\CoIV,Dyak\GE13288,LOC108005856,LOC108163413,LOC117146661,Dsec\GM17383,120445573,COX4
76770at7215,Dana\GF10732,Dsim\GD12562,Dyak\GE22848,LOC108019359,LOC108152721,LOC117140835,LOC116801099,120448201,CG7857;Dmel\CG7857
76781at7215,Dana\GF24957,Dsim\GD17606,Dyak\GE20910,LOC108013564,LOC108150821,LOC117141245,LOC6610411,120449072,Cpr62Bb
76783at7215,Dana\GF16926,6728280,Dyak\GE26232,LOC108014134,LOC108154167,LOC117145425,LOC6606589,120454366,CG7518;Dmel\CG7518
76786at7215,Dana\GF13710,Dsim\GD10983,Dyak\GE12561,LOC108019682,LOC108160678,LOC117136675,Dsec\GM21489,120445439,Cpr50Cb
76804at7215,Dana\GF11218,Dsim\GD10197,Dyak\GE23366,LOC108019565,LOC108160727,LOC117136273,LOC6608104,120452849,CG12769;Dmel\CG12769
76813at7215,Dana\GF10886,Dsim\GD13109,Dyak\GE20467,LOC108012474,LOC108152878,LOC117141382,LOC6611057,120449571,Rsph3
76819at7215,Dana\GF15813,Dsim\GD23721,Dyak\GE18477,LOC108018224,LOC108163284,LOC117150718,Dsec\GM18648,120443890,dbf
76820at7215,Dana\GF22931,Dsim\GD21552,Dyak\GE10911,LOC108012141,LOC108156425,LOC117145152,LOC6612927,120452634,Ptx1
76836at7215,Dana\GF21236,Dsim\GD17208,Dyak\GE17181,LOC108005439,LOC108162614,LOC117147221,LOC6620367,120455919,CG6227;Dmel\CG6227
7687at7215,Dana\GF18694,Dsim\GD29096,Dyak\GE10545,LOC108013867,LOC108155278,LOC117145945,Dsec\GM16326,120453363,CROT
76890at7215,LOC6504133,l'sc,l'sc,LOC108016723,LOC108164839,LOC117147250,LOC6615855,120456279,l(1)sc
76897at7215,Dana\GF10477,Dsim\GD13016,Dyak\GE20368,LOC108012615,LOC108165446,LOC117141595,LOC6604826,120448727,Dmel\CG13675
76898at7215,LOC6500643,Dsim\GD20247,Dyak\GE24178,LOC108020811,LOC108157277,LOC117143949,Dsec\GM15381,120454473,TwdlW
76954at7215,Dana\GF25254,Dsim\GD14297,Dyak\GE21802,LOC108015895,LOC108152440,LOC117139469,Dsec\GM25263,120447596,CG18490;CG34240;CG42671
76971at7215,Dana\GF14392,Dsim\GD23341,Dyak\GE25417,LOC108005147,LOC108163883,LOC117148251,Dsec\GM18548,120458466,mid
77019at7215,Dana\GF16986,Dsim\GD21008,Dyak\GE10362,LOC108008019,LOC108156182,LOC117145675,Dsec\GM26494,120451197,EloA;EloA-RA
77038at7215,Dana\GF13813,Dsim\GD10329,Dyak\GE19421,LOC108019651,LOC108159268,LOC117136882,Dsec\GM16475,120458693,CG17994;Dmel\CG17994
77043at7215,Dana\GF23925,Dsim\GD14655,Dyak\GE19869,LOC108006684,LOC108152336,LOC117142010,Dsec\GM25651,120450493,Dab
77046at7215,Dana\GF22377,Dsim\GD24522,Dyak\GE16154,LOC108004778,LOC108152033,LOC117148674,Dsec\GM17607,120456754,Dmel\CG11816
77055at7215,Dana\GF15305,Dsim\GD22871,Dyak\GE15223,LOC108020954,LOC108162321,LOC117141622,Dsec\GM23674,120458639,aop
7708at7215,Dana\GF27779,Dsim\GD15777,Dyak\GE16020,LOC108019226,LOC117186409,LOC117146749,Dsec\GM22526,120455008,Paf-AHalpha
77094at7215,Dana\GF22440,Dsim\GD28650,Dyak\GE15303,LOC108014947,LOC108164789,LOC117147327,Dsec\GM22627,120455947,tty
77100at7215,Dana\GF10401,Dsim\GD12641,Dyak\GE20040,LOC108012273;LOC108013381,LOC108151517,LOC117141742,Dsec\GM24568,120447664,CG17364;Dmel\CG17364
77109at7215,Dana\GF25140,123327236,Dyak\GE20850,LOC108013350,LOC108153181,LOC117139094,LOC6605057,120448692,CG34272;CG42673
77125at7215,Dana\GF23360,Dsim\GD22147,Dyak\GE12588,LOC108020998,LOC108162921,LOC117139775,LOC6617684,120452555,CG6686;Dmel\CG6686;SART1
77134at7215,Dana\GF24067,Dsim\GD13509,Dyak\GE20996,LOC108012494,LOC108152525,LOC117139925,Dsec\GM14252,120449815,hng3
77154at7215,Dana\GF21247,Dsim\GD27493,Dyak\GE17509,LOC108021805,LOC108156538,LOC117148716,LOC6620239,120455683,Ir7b
77161at7215,Dana\GF18765,Dsim\GD18382,Dyak\GE23956,LOC108007801,LOC108157266,LOC117143240,LOC6607577,120453222,Dmel\CG4374
77172at7215,Dana\GF22173,Dsim\GD16427,Dyak\GE28460,LOC108015429,LOC108153656,LOC117148549,LOC6615966,120457018,EG:8D8.2
7719at7215,Dana\GF10445,Dsim\GD27212,Dyak\GE20536,LOC108011453,LOC108153216,LOC117140928,Dsec\GM13897,120450036,Cralbp
7721at7215,Dana\GF15335,Tsp33B,Dyak\GE12709,LOC108011035,LOC108163998,LOC117150797,Tsp33B,120458419,Tsp33B
77236at7215,Dana\GF16392,Dsim\GD19862,Dyak\GE10207,LOC108018335,LOC108153933,LOC117144617,Dsec\GM10883,120452885,Osi19
77266at7215,LOC6501922,Dsim\GD24704,Dyak\GE17821,LOC108015320,LOC108164957,LOC117147173,LOC6620642,120455672,CG12634;CG12649;CG18512;Dmel\CG32694
77284at7215,Dana\GF17168,Dsim\GD20388,Dyak\GE26416,LOC108014158,LOC108157589,LOC117144371,Dsec\GM25811,120452659,dpr9
77339at7215,LOC6505190,Dsim\GD16964,Dyak\GE17808,LOC108014957,LOC108164837,LOC117147509,Dsec\GM11385,120456613,Sp1
77340at7215,Dana\GF19475,Dsim\GD16408,Dyak\GE16999,LOC108016855,LOC108157568,LOC117146990,LOC6616046,120455011,trr
77344at7215,Dana\GF21007,Dsim\GD24712,Dyak\GE16678,LOC108015300,LOC108153020,LOC117148551,LOC6615965,120455465,Naa30A
7734at7215,Dana\GF14738,Dsim\GD22930,Dyak\GE15799,LOC108021207,LOC108162994,LOC117149356,LOC6617333,120447986,anon-WO0257455.15;CG4629
77355at7215,LOC6507025,Dsim\GD17629,Dyak\GE20737,LOC108012359,LOC108153430,LOC117139146,LOC6604869,120448556,ImpE1
77357at7215,Dana\GF25063,Dsim\GD13837,Dyak\GE21439,LOC108020210,LOC108151790,LOC117139411,Dsec\GM14651,120448996,Claspin
77360at7215,Dana\GF10498,Dsim\GD12437,Dyak\GE22184,LOC108006848,LOC108165576,LOC117140421,Dsec\GM24361,120447782,CG13023;Dmel\CG13023
77405at7215,Dana\GF11991,Dsim\GD25796,Dyak\GE13404,LOC108007642,LOC108160124,LOC117135877,LOC6608930,120445199,Psc
77415at7215,Dana\GF22926,Dsim\GD21549,Dyak\GE10906,LOC108018265,LOC108157738,LOC117143877,LOC116801570,120453406,Dmel\CG15544
77444at7215,Dana\GF17488,Dsim\GD20428,Dyak\GE26457,LOC108017485,LOC108155038,LOC117146084,LOC6606407,120452197,Afti
77448at7215,Dana\GF10167,Dsim\GD14699,Dyak\GE19906,LOC108012812,LOC108165328,LOC117142050,Dsec\GM25692,120449960,Dmel\CG13724
77455at7215,Dana\GF17275,Dsim\GD29530,Dyak\GE24811,108018449,LOC108154126,LOC117144598,Dsec\GM26297,120454528,ich
77528at7215,Dana\GF17758,Dsim\GD18278,Dyak\GE10783,LOC108011536,LOC108154795,LOC117142284,Dsec\GM23471,120453388,BcDNA:SD02419
77535at7215,Dana\GF13204,Dsim\GD25417,Dyak\GE13937,LOC108009524,LOC108157988,LOC117135862,Dsec\GM19928,120445891,Dmel\CG5756
77536at7215,Dana\GF22141,Dsim\GD16547,Dyak\GE16669,LOC108015154,LOC108165250,LOC117146460,Dsec\GM19120,120457157,EG:BACR42I17.8
77547at7215,Dana\GF14693,Dsim\GD24176,Dyak\GE13225,LOC108021249,LOC108163460,LOC117150734,Dsec\GM17317,120446554,Acn
77561at7215,Dana\GF18949,Dsim\GD19408,Dyak\GE25718,LOC108004817,LOC108156355,LOC117145697,Dsec\GM15078,120454124,Nelf-A
77567at7215,Dana\GF16658,Dsim\GD19549,Dyak\GE24104,LOC108016060,LOC108155338,LOC117144240,LOC6614106,120454327,CG15187;CG31367;CG33097
77577at7215,Dana\GF17761,Dsim\GD20794,Dyak\GE24774,LOC108008017,LOC108154789,LOC117143085,LOC6621926,120451012,Dmel\CG16779
77579at7215,Dana\GF17827,Dsim\GD18985,Dyak\GE24265,LOC108007655,LOC108155977,LOC117143471,Dsec\GM24193,120451555,CG3817
77594at7215,Dana\GF19115,Dsim\GD17278,Dyak\GE17263,LOC108006334,LOC108164526,LOC117146699,LOC6617923,120455375,Dsp1
77624at7215,Dana\GF22375,Dsim\up,Dyak\GE16153,LOC108004684,LOC108164888,LOC117148672,LOC6618428,120455424,up
77630at7215,Dana\GF10284,Dsim\GD14959,6539381,LOC108012301,LOC108151354,LOC117139499,Dsec\GM22367,120447916,Aef1
77632at7215,Dana\GF24076,Dsim\GD13519,Dyak\GE21007,LOC108013442,LOC108153202,LOC117139917,Dsec\GM14262,120449807,ebd1
77656at7215,Dana\GF20935,Dsim\GD16158,Dyak\GE17532,LOC108004694,LOC108161134,LOC117146964,Dsec\GM17474,120454946,CG1677;Dmel\CG1677
77657at7215,Dana\GF12755,Dsim\GD25264,Dyak\GE13785,LOC108010008,LOC108158616,LOC117137168,Dsec\GM19774,120447160,CG11180;Dmel\CG11180
77679at7215,Dana\GF10621,Dsim\GD14270,Dyak\GE21774,LOC108018741,LOC108152746,LOC117139255,Dsec\GM25236,120447705,BcDNA:RE16005
77686at7215,Dana\GF25186,Dsim\GD12604,Dyak\GE28351,LOC108013132,LOC108151130,LOC117141806,Dsec\GM24533,120447685,Dmel\CG42507;Trl
77691at7215,Dana\GF11288,Dsim\GD11155,Dyak\GE11749,LOC108009969,LOC108160090,LOC117136310,LOC6609366,120445347,Dmel\CG8405
77698at7215,Dana\GF21514,Dsim\GD24341,Dyak\GE12934,LOC108021653,LOC108163966,LOC117142467,Dsec\GM16153,120445726,tio
77700at7215,Dana\GF14387,Dsim\GD23334,Dyak\GE25380,LOC108015193,LOC108163589,LOC117137210,Dsec\GM18545,120456968,vri
77711at7215,Dana\GF18071,Dsim\GD20924,Dyak\GE10273,LOC108006445,LOC108154759,LOC117144101,LOC6607385,120451612,CG33334;CG5740;Dmel\CG42390
77712at7215,Dana\GF11291,Dsim\GD11159,Dyak\GE11752,LOC108009927,LOC108160291,LOC117135933,Dsec\GM21659,120445361,Asph
77749at7215,Dana\GF18102,Dsim\GD20159,Dyak\GE25185,LOC108015975,LOC108154985,LOC117143089,LOC6613740,120453260,CG17796;CG7696
7777at7215,Dana\GF24147,Dsim\GD12200,Dyak\GE22415,LOC108005778,LOC108151624,LOC117140178,LOC6616280,120447675,Rbbp5
77782at7215,Dana\GF24569,Dsim\GD12820,Dyak\GE20234,LOC108013929,LOC108152429,LOC117141945,LOC6605232,120448095,FoxK
77784at7215,Dana\GF16160,Dsim\GD19079,Dyak\GE24375,LOC108014828,LOC108157322,LOC117142739,LOC6606154,120451935,CG8927;Dmel\CG8927
77800at7215,Dana\GF18361,Dsim\GD19874,Dyak\GE10220,LOC108016010,LOC108155537,LOC117145240,LOC6614114,120452107,gpp
77804at7215,LOC6501998,Dsim\GD17153,Dyak\GE17116,LOC108006543,LOC108161926,LOC117146792,Dsec\GM17653,120456763,CG12480;Dmel\CG12480
77810at7215,LOC6502981,Dsim\GD24451,Dyak\GE17362,LOC108015202,LOC108153459,LOC117148267,LOC6615038,120455497,dome
77819at7215,per,Dsim\GD26889,6524380,LOC108015129,LOC108152354,LOC117148827,LOC6616175,120456948,per
7785at7215,Dana\GF20891,Dsim\GD15919,Dyak\ade5,LOC108005407,LOC108161668,LOC117147788,Dsec\GM11535,120455645,Paics
77880at7215,Dana\GF10579,Dsim\GD14223,Dyak\GE21726,LOC108013399,LOC108152437,LOC117139595,Dsec\GM25191,120447688,CG14165;CG14166
77894at7215,Dana\GF18264,Dsim\GD20687,Dyak\GE24651,LOC108006064,LOC108154347,LOC117144127,Dsec\GM26134,120452023,Dmel\CG6629
77914at7215,Dana\GF15723,Dsim\GD23635,Dyak\GE18876,LOC108021608,LOC108162051,LOC117135300,Dsec\GM17744,120458894,Srp54
77920at7215,Dana\GF19482,Dsim\GD17036,Dyak\GE15656,LOC108005443,LOC108164530,LOC117146998,Dsec\GM13097,120457363,CG1703;Dmel\CG1703
77931at7215,Dana\GF14620,Dsim\GD23148,Dyak\GE18137,LOC108020379,LOC108163512,LOC117138637,Dsec\GM18333,120443753,Axud1
77933at7215,Dana\GF23636,Dsim\GD14764,Dyak\GE19969,LOC108015538,LOC108151640,LOC117141132,Dsec\GM14987,120449551,CG13381
77940at7215,Dana\GF10538,Dsim\GD14714,Dyak\GE19919,LOC108004808,LOC108151387,LOC117141086,Dsec\GM25708,120448876,Alsin2
77946at7215,Dana\GF10186,Dsim\GD12141,Dyak\GE22358,LOC108013003,LOC117185789,LOC117140510,LOC6616403,120448247,CG12977
77964at7215,Dana\GF20176,Dsim\GD11208,Dyak\RpLP2,LOC108017966,LOC117186841,LOC117136143,Dsec\GM21711,120446526,RpLP2
77986at7215,LOC116654585,Dsim\GD28392,120321993,LOC108020768,LOC108156678,LOC117143337,LOC116801729,120450815,Dmel\CG45122
77987at7215,Dana\GF15700,Dsim\GD22568,Dyak\GE18433,LOC108021272,LOC108162683,LOC117138956,Dsec\GM14165,120458127,eya
77995at7215,Dana\GF18870,Dsim\GD15192,Dyak\GE23771,LOC108017448,LOC108156114,LOC117142369,LOC6618733,120450794,BOD1
77997at7215,Dana\GF10954,Dsim\GD12664,Dyak\GE20066,LOC108012237,LOC108153438,LOC117139288,Dsec\GM24595,120448408,CG14106
78016at7215,LOC6493672,Dsim\GD12326,Dyak\GE22054,LOC108015807,LOC108152273,LOC117139033,LOC6618345,120450566,CG14073;Nirvana
78019at7215,Dana\GF22584,Dsim\GD16117,Dyak\GE17455,LOC108021784,LOC108165012,LOC117148863,Dsec\GM21356,120456833,org-1
78032at7215,Dana\GF21178,Dsim\GD23284,Dyak\GE18286,LOC108011822,LOC108163070,LOC117150542,Dsec\GM18470,120454506,Dmel\CG33003
78044at7215,LOC6493141,Dsim\GD27551,Dyak\GE20686,LOC108007183,LOC108152882,LOC117139725,Dsec\GM14052,120448666,sty;sty-RC
78067at7215,Dana\GF22127,Dsim\GD28202,Dyak\su(w[a]),LOC108015197,LOC108152761,LOC117146459,LOC6615940,120456371,Dmel\CG14630;EG:BACR7A4.9;su(w[a])
78079at7215,Dana\GF19039,Dsim\GD24374,Dyak\GE14506,LOC108020377,LOC108164409,LOC117146307,Dsec\GM26772,120454928,gw
78113at7215,LOC6505291,Dsim\Hk,Dyak\GE15409,LOC108014955,LOC108164750,LOC117147548,Dsec\GM11329,120455441,Hk
78121at7215,Dana\GF20818,Dsim\GD16485,Dyak\GE16592,LOC108016803,LOC108162739,LOC117147705,LOC6615844,120455528,ewg
78152at7215,Dana\GF24247,Dsim\GD13706,Dyak\GE20337,LOC108013264,LOC108153185,LOC117141241,LOC6610517,120449604,Non2
78155at7215,Dana\GF16508,Dsim\GD19734,Dyak\GE25420,LOC108011621,LOC108155515,LOC117143043,Dsec\GM10759,120452477,CG14650;Dmel\CG14650
7815at7215,Dana\GF11838,Dsim\GD25036,Dyak\GE11556,LOC108010159,LOC108160119,LOC117136923,Dsec\GM15531,120445676,wmd
78187at7215,Dana\GF18170,Dsim\GD20212,Dyak\GE25248,LOC108011394,LOC108157035,LOC117144210,Dsec\GM15338,120452729,Dmel\CG7379
78193at7215,LOC6503898,Dsim\GD16757,Dyak\GE16435,LOC108011160,LOC108164758,LOC117147832,LOC6612348,120456071,Dmel\CG15765
78194at7215,LOC6503566,Dsim\GD15909,Dyak\GE16180,LOC108005134,LOC108164891,LOC117146496,Dsec\GM11518,120457190,hep
78209at7215,Dana\GF17793,bicoid,Dyak\GE25828,LOC108011075,LOC108155429,LOC117145164,Dsec\bcd,120452671,bcd
78218at7215,Dana\GF25124,Dsim\GD28080,Dyak\GE20298,LOC108012943,LOC108152246,LOC117140906,Dsec\GM24837,120450269,I-2
78223at7215,Dana\GF21434,Dsim\GD16020,Dyak\GE15381,LOC108019075,LOC108164547,LOC117146585,Dsec\GM11293,120455476,Dmel\CG12637;X11Lbeta
78246at7215,Dana\GF20664,Dsim\GD23029,Dyak\GE16869,LOC108020749,LOC108162347,LOC117150459,LOC6617260,120443867,MED15
78286at7215,Dana\NT1,Dsim\GD13251,Dyak\GE20607,118877225,LOC108165390,LOC117140074,Dsec\GM13969,120450214,Dmel\CG13720
78305at7215,Dana\GF23643,Dsim\GD14774,Dyak\GE23085,LOC108020718,LOC108151419,LOC117140305,Dsec\GM14997,120449552,Dysb
78312at7215,Dana\GF24640,Dsim\GD12092,Dyak\GE22300;Dyak\GE22986,LOC108015879,LOC108152743,LOC117141218,Dsec\GM22115,120449172,Dmel\CG14569
78368at7215,Dana\GF15734,Dsim\GD23647,Dyak\GE18888,LOC108006782,LOC108163048,LOC117150201,LOC6611900,120458077,bib
78391at7215,Dana\GF19164,Dsim\GD24554,Dyak\GE15429,LOC108015019,LOC108165126,LOC117148324,Dsec\GM11343,120456816,CG15247;Dmel\CG15247
78394at7215,snRNP-U1-C,snRNP-U1-C,snRNP-U1-C,LOC108020118,LOC108156403,LOC117143301,Dsec\GM13647,120451837,snRNP-U1-C
78424at7215,Dana\GF16566,Dsim\GD27813,Dyak\GE24039,LOC108020498,LOC108157775,LOC117142803,LOC6607428,120452568,CG13847;Dmel\CG13847
78443at7215,LOC6506064,Dsim\GD24383,Dyak\GE14516,LOC108020357,LOC108164445,LOC117146258,Dsec\GM26782,120454853,dati
78448at7215,Dana\GF23578,Dsim\GD14410,Dyak\GE21928,LOC108020273,LOC108151617,LOC117139419,LOC6605499,120448013,Wbp2
78466at7215,LOC6504146,Dsim\GD24333,Dyak\GE12928,LOC108021563,LOC108162300,LOC117140059,Dsec\GM16144,120445743,tsh
7848at7215,Art4,Art4,Art4,LOC108013907,LOC108155241,LOC117145834,Art4,120452657,Art4
78500at7215,Dana\GF14622,Dsim\GD23150,Dyak\GE18150,LOC108021332,LOC108162650,LOC117137598,Dsec\GM18335,120443752,Atxn7
78518at7215,Dana\GF15970,Dsim\run,Dyak\run,LOC108014951,LOC108164887,LOC117148205,Dsec\GM23050,120456908,run
78525at7215,Dana\GF10271,Dsim\GD13329,Dyak\GE20687,LOC108007182,LOC108152773,LOC117139798,Dsec\GM14053,120448224,Ythdc1
78535at7215,Dana\GF18915,Dsim\GD19752,Dyak\GE25438,LOC108005921,LOC108154101,LOC117142730,LOC6613878,120452231,opa
78537at7215,Dana\GF24403,Dsim\GD12428,Dyak\GE22172,LOC108006821,LOC108152038,LOC117142037,LOC116800906,120450343,scaf6
7855at7215,Dana\GF23981,Dsim\GD13889,Dyak\GE21494,LOC108012596,LOC108150913,LOC117139816,Dsec\GM14706,120449860,Sras
78574at7215,Dana\GF25192,Dsim\GD12614,Dyak\GE20015,LOC108012687,LOC108153581,LOC117140770,LOC6605673,120448525,HGTX
78584at7215,Dana\GF15367,Dsim\GD24086,Dyak\GE12770,LOC108019522,LOC108161943,LOC117139063,Dsec\GM17211,120447090,CG13272;CG33312
78616at7215,LOC6506692,Dsim\GD14471,Dyak\GE21994,LOC108012901,LOC108151621,LOC117141102,Dsec\GM25445,120449220,upSET
78645at7215,Dana\GF25002,Dsim\GD12747,Dyak\GE20148,LOC108013453,LOC108152375,LOC117140155,Dsec\GM24679,120448738,CG5645
78667at7215,Dana\GF15850,Dsim\chinmo,Dyak\chinmo,LOC108020945,LOC108163593,LOC117138498,LOC6617393,120454364,chinmo
78684at7215,Dana\GF16425,Dsim\GD18015,Dyak\GE10492,LOC108007628,LOC108155160,LOC117142619,Dsec\GM12281,120451151,WASp
78690at7215,Dana\GF23735,Dsim\GD12927,Dyak\GE21246,LOC108013337,LOC108152569,LOC117139569,LOC6605022,120448259,Dmel\CG4022
78696at7215,Dana\GF23013,Dsim\GD20146,Dyak\GE25164,LOC108020119,LOC108157178,LOC117143511,Dsec\GM18675,120451684,Dmel\CG14292
78717at7215,Dana\GF24979,Dsim\GD12719,Dyak\GE20121,LOC108013627,LOC108153510,LOC117141068,Dsec\GM24656,120449744,eyg
78772at7215,Dana\GF21992,Dsim\GD21327,Dyak\GE23716,LOC108016604,LOC108164699,LOC117142713,Dsec\GM10368,120451187,CG5815
78801at7215,Dana\GF25026,Dsim\GD13466,Dyak\GE20949,LOC108011046;LOC108011047,LOC108151451,LOC117139459,Dsec\GM14203,120447905,cg7879;CG7879
78802at7215,LOC6493004,Dsim\GD13748,Dyak\GE21348,LOC108007079,LOC108165571,LOC117141404,Dsec\GM14557,120450155,Dmel\CG12009
78803at7215,LOC6504109,120285360,Dyak\GE16768,LOC108015314,LOC108151114,LOC117146947,LOC6612225,120457043,Dmel\CG14441
78871at7215,LOC6503075,Dsim\GD16780,Dyak\GE17575,LOC108004768,LOC108164918,LOC117147607,LOC6612318,120455419,Dmel\CG5921
78875at7215,Dana\GF22942,Dsim\GD17982,Dyak\GE10476,118877880,LOC108155648,LOC117142979,Dsec\GM12263,120454551,yem
78885at7215,Dana\GF17231,Dsim\GD18801,Dyak\GE26159,LOC108019290,LOC108156040,LOC117144925,Dsec\GM23998,120453009,dpr17
78890at7215,Dana\GF19405,Dsim\GD17119,Dyak\GE17070,LOC108005351,LOC108151748,LOC117148223,Dsec\GM11625,120456836,dmrt11E
78913at7215,Dana\GF10117,Dsim\GD14634,Dyak\GE19564,LOC108011305,LOC108150954,LOC117141222,Dsec\GM25630,120447815,Cpr72Eb
78915at7215,Dana\GF18530,Dsim\GD19035,Dyak\GE24325,LOC108007004,LOC108156797,LOC117143805,Dsec\GM24246,120453271,pxb
7893at7215,Dana\GF14089,Dsim\GD22248,Dyak\GE13561,LOC108021216,LOC108163020,LOC117145614,Dsec\GM11630,120447736,Myo31DF
78966at7215,Dana\GF18941,Dsim\GD20132,Dyak\GE25150,LOC108013837,LOC108157479,LOC117142394,Dsec\GM10045,120454603,CG5835;Dmel\CG5835
78968at7215,Dana\GF15038,Dsim\GD23260,Dyak\GE18262,LOC108007921,LOC108164055,LOC117150465,Dsec\GM18442,120458870,slp1
78987at7215,Dana\GF10457,Dsim\GD13189,Dyak\GE20550,LOC108005875,LOC108150907,LOC117139510,Dsec\GM13911,120448227,Msr-110
79068at7215,Dana\GF20883,Dsim\GD24528,Dyak\GE16190,LOC108005174,LOC108153662,LOC117147678,LOC6618604,120455878,CG4404;Dmel\CG4404
79082at7215,Dana\GF20348,Dsim\GD16709,Dyak\GE16369,LOC108016561,LOC108164788,LOC117146500,Dsec\GM12369,120455378,boil;CG32771
79090at7215,Dana\GF22570,Dsim\GD17130,Dyak\GE17081,LOC108021786,LOC108152195,LOC117147156,Dsec\GM17611,120455559,Dmel\CG15754
79109at7215,Dana\GF25204,Dsim\GD12627,Dyak\GE20027,LOC108012531,LOC108153354,LOC117141106,Dsec\GM24555,120449606,D
79131at7215,Dana\GF23553,Dsim\GD13977,Dyak\GE21582,LOC108013010,LOC108152217,LOC117141316,LOC6611071,120450372,tow
79155at7215,Dana\GF24847,Dsim\GD13659,Dyak\GE21202,LOC108013282,LOC108151031,LOC117139449,Dsec\GM14461,120447573,Mfap1
79199at7215,116655460,Dsim\GD16582,Dyak\GE16228,LOC108016642,LOC108163645,LOC117146725,LOC6620922,120455386,east
79211at7215,Dana\hb,Dsim\GD15118,hb,LOC108007979,LOC108156701,LOC117144728,Dsec\hb,120452316,hb
79223at7215,Dana\GF17744,Dsim\GD20600,Dyak\GE24547,LOC108019247,LOC108157746,LOC117145389,LOC6606727,120453465,dpr15
7923at7215,Dana\GF24027,Dsim\GD14426,Dyak\RpS4,LOC108011263,LOC108151982,LOC117140842,Dsec\GM25394,120448499,RpS4
79283at7215,Dana\GF22225,Dsim\GD16393,Dyak\GE16978,LOC108016962,LOC108159707,LOC117147618,Dsec\GM18920,120457395,Dmel\CG16903;EG:67A9.2
79300at7215,Dana\GF21431,Dsim\GD23299,Dyak\GE18306,LOC108021438,LOC108163727,LOC117137553,LOC6613376,120456461,CG3294;Dmel\CG3294
79313at7215,LOC6504063,6740091,Dyak\GE17019,LOC108005142,LOC108152822,LOC117147448,LOC6618577,120457154,Dmel\CG11085
7931at7215,Dana\Obp50e,Dsim\GD25684,Dyak\Obp50e,LOC108008989,LOC108158441,LOC117137887,Dsec\GM20213,120446463,Obp50e
79327at7215,LOC6495967,Dsim\GD11271,Dyak\GE11667,LOC108010017,LOC108160365,LOC117136552,LOC6609602,120446762,qkr54B
79330at7215,Dana\GF21205,Dsim\wapl,Dyak\GE16974,LOC108016857,LOC108160252,LOC117148156,Dsec\GM18914,120456322,wapl
79358at7215,LOC6505093,Dsim\GD17392,Dyak\GE17723,LOC108010452,LOC108160824,LOC117146717,Dsec\GM22894,120455239,CrebB
79362at7215,Dana\GF16924,Dsim\GD18867,Dyak\GE26228,LOC108014136,LOC108154174,LOC117144319,Dsec\GM24070,120451807,Paip2
79396at7215,LOC6493324,Dsim\GD13185,Dyak\GE20546,LOC108011440,LOC108150912,LOC117140458,Dsec\GM13908,120448543,CG10591;Dmel\CG10591
79455at7215,Dana\GF19057,Dsim\GD29395,Dyak\GE17757,LOC108011203,LOC108153299,LOC117148218,Dsec\GM22926,120455702,Dmel\CG32544
79479at7215,Dana\GF21813,Dsim\GD29616,Dyak\GE16149,LOC108013735,LOC108152871,LOC117146404,Dsec\GM17603,120456640,tth
79485at7215,LOC6505928,Dsim\GD21329,Dyak\GE23723,LOC108011710,LOC108157571,LOC117144941,Dsec\GM10376,120453720,spn-D
79503at7215,Dana\GF23308,Dsim\GD16796,Dyak\GE23354,LOC108012167,LOC108155507,LOC117144951,Dsec\GM12124,120453545,CG12071;Dmel\CG12071
79513at7215,Dana\GF15068,Dsim\GD24151,Dyak\GE13201,LOC108021253,LOC108161730,LOC117140767,LOC6614578,120446580,CG10341;Dmel\CG10341
79528at7215,Dana\GF14768,Dsim\GD23773,Dyak\GE18521,LOC108005962,LOC108163770,LOC117150346,Dsec\GM18984,120458561,CG16917;CG4831
79531at7215,Dana\GF21449,ac,Dyak\ac,LOC108016728,LOC108164889,LOC117148413,Dsec\GM19060,120456281,ac
79541at7215,Dana\GF17792,Dsim\GD19895,Dyak\GE24883,LOC108011071,LOC108155428,LOC117144209,Dsec\GM10914,120450764,Dfd
