Ortholog Group ID,Drosophila ananassae,Drosophila simulans,Drosophila yakuba,Drosophila suzukii,Drosophila miranda,Drosophila mauritiana,Drosophila sechellia,Drosophila santomea,Drosophila melanogaster
77624at7215,LOC6505037,LOC6725876,LOC6524630,LOC108004684,LOC108164888,LOC117148672,LOC6618428,LOC120455424,up
77630at7215,LOC6493156,LOC6738997,6539381,LOC108012301,LOC108151354,LOC117139499,LOC6616444,LOC120447916,Aef1
77632at7215,LOC6506711,LOC6736234,LOC6532258,LOC108013442,LOC108153202,LOC117139917,LOC6610207,LOC120449807,ebd1
77656at7215,LOC6503626,LOC6725353,LOC6525446,LOC108004694,LOC108161134,LOC117146964,LOC6618971,LOC120454946,Dmel\CG1677
77657at7215,LOC6495602,LOC6735411,LOC6530774,LOC108010008,LOC108158616,LOC117137168,LOC6610100,LOC120447160,Dmel\CG11180
77679at7215,LOC6493489,LOC6737593,LOC6533638,LOC108018741,LOC108152746,LOC117139255,LOC6605197,LOC120447705,BcDNA:RE16005
77686at7215,LOC6507812,Dsim\GD12604,LOC26535532,LOC108013132,LOC108151130,LOC117141806,LOC6605691,LOC120447685,Trl
77691at7215,LOC6494152,LOC6734698,LOC6531485,LOC108009969,LOC108160090,LOC117136310,LOC6609366,LOC120445347,Dmel\CG8405
77698at7215,LOC6504194,LOC6733110,LOC6529188,LOC108021653,LOC108163966,LOC117142467,LOC6619324,LOC120445726,tio
77700at7215,LOC6497213,LOC6731065,LOC6528164,LOC108015193,LOC108163589,LOC117137210,LOC116803595,LOC120456968,vri
77711at7215,LOC6500850,LOC6729054,LOC6537702,LOC108006445,LOC108154759,LOC117144101,LOC6607385,LOC120451612,Dmel\CG42390
77712at7215,LOC6494155,LOC6734705,LOC6531479,LOC108009927,LOC108160291,LOC117135933,LOC6609374,LOC120445361,Asph
77749at7215,LOC6500880,LOC6727548,LOC6535585,LOC108015975,LOC108154985,LOC117143089,LOC6613740,LOC120453260,CG7696
7777at7215,LOC6506781,LOC6738832,LOC6534809,LOC108005778,LOC108151624,LOC117140178,LOC6616280,LOC120447675,Rbbp5
77782at7215,LOC6507201,LOC6737626,LOC6533670,LOC108013929,LOC108152429,LOC117141945,LOC6605232,LOC120448095,FoxK
77784at7215,LOC6498957,LOC6727864,LOC6537079,LOC108014828,LOC108157322,LOC117142739,LOC6606154,LOC120451935,Dmel\CG8927
77800at7215,LOC6501137,LOC6726969,LOC6537615,LOC108016010,LOC108155537,LOC117145240,LOC6614114,LOC120452107,gpp
77804at7215,LOC6501998,LOC6725921,LOC6524693,LOC108006543,LOC108161926,LOC117146792,LOC6618500,LOC120456763,Dmel\CG12480
77810at7215,LOC6502981,LOC6740245,LOC6525150,LOC108015202,LOC108153459,LOC117148267,LOC6615038,LOC120455497,dome
77819at7215,LOC6508046,LOC27206741,6524380,LOC108015129,LOC108152354,LOC117148827,LOC6616175,LOC120456948,per
7785at7215,LOC6503583,LOC6725796,LOC6524529,LOC108005407,LOC108161668,LOC117147788,LOC6618591,LOC120455645,Paics
77880at7215,LOC6493448,LOC6737503,LOC6533552,LOC108013399,LOC108152437,LOC117139595,LOC6605115,LOC120447688,CG14166
77894at7215,LOC6501042,LOC6728575,LOC6536582,LOC108006064,LOC108154347,LOC117144127,LOC6606887,LOC120452023,Dmel\CG6629
77914at7215,LOC6498528,LOC6731694,LOC6527921,LOC108021608,LOC108162051,LOC117135300,LOC6611876,LOC120458894,Srp54
77920at7215,LOC6502239,LOC6725692,LOC6525561,LOC108005443,LOC108164530,LOC117146998,LOC6619890,LOC120457363,Dmel\CG1703
77931at7215,LOC6497442,LOC6730699,LOC6526554,LOC108020379,LOC108163512,LOC117138637,LOC6613086,LOC120443753,Axud1
77933at7215,LOC6506277,LOC6738590,LOC6534196,LOC108015538,LOC108151640,LOC117141132,LOC6618334,LOC120449551,CG13381
77940at7215,LOC6493407,LOC6738473,LOC6534318,LOC108004808,LOC108151387,LOC117141086,LOC6606098,LOC120448876,Alsin2
77946at7215,LOC6493060,LOC6738957,Dyak\GE22358,LOC108013003,LOC117185789,LOC117140510,LOC6616403,LOC120448247,CG12977
77964at7215,LOC6502889,LOC6734793,LOC6531385,LOC108017966,LOC117186841,LOC117136143,LOC6609466,LOC120446526,RpLP2
77986at7215,LOC116654585,LOC27208240,120321993,LOC108020768,LOC108156678,LOC117143337,LOC116801729,LOC120450815,Dmel\CG45122
77987at7215,LOC6498505,LOC6731228,LOC6527077,LOC108021272,LOC108162683,LOC117138956,LOC6611399,LOC120458127,eya
77995at7215,LOC6501635,LOC6739785,LOC6538204,LOC108017448,LOC108156114,LOC117142369,LOC6618733,LOC120450794,BOD1
77997at7215,LOC6493820,LOC6737951,LOC6534010,LOC108012237,LOC108153438,LOC117139288,LOC6605576,LOC120448408,CG14106
78016at7215,LOC6493672,LOC6738601,LOC6534184,LOC108015807,LOC108152273,LOC117139033,LOC6618345,LOC120450566,Nirvana
78019at7215,LOC6505241,LOC6725446,LOC6525310,LOC108021784,LOC108165012,LOC117148863,LOC6619808,LOC120456833,org-1
78032at7215,LOC6503863,LOC6730958,LOC6526818,LOC108011822,LOC108163070,LOC117150542,LOC6613337,LOC120454506,Dmel\CG33003
78044at7215,LOC6493141,LOC27207400,LOC6532824,LOC108007183,LOC108152882,LOC117139725,LOC6610636,LOC120448666,sty-RC
78067at7215,LOC6504795,LOC27208051,LOC6523878,LOC108015197,LOC108152761,LOC117146459,LOC6615940,LOC120456371,su(w[a])
78079at7215,LOC6501803,LOC6724718,LOC6523739,LOC108020377,LOC108164409,LOC117146307,LOC6619476,LOC120454928,gw
78113at7215,LOC6505291,LOC6739878,LOC6525995,LOC108014955,LOC108164750,LOC117147548,LOC6617531,LOC120455441,Hk
78121at7215,LOC6503510,LOC6724762,LOC6523785,LOC108016803,LOC108162739,LOC117147705,LOC6615844,LOC120455528,ewg
78152at7215,LOC6506880,LOC27206273,LOC6533475,LOC108013264,LOC108153185,LOC117141241,LOC6610517,LOC120449604,Non2
78155at7215,LOC6499304,LOC6726696,LOC6535297,LOC108011621,LOC108155515,LOC117143043,LOC6613832,LOC120452477,Dmel\CG14650
7815at7215,LOC6494700,LOC6735896,LOC6531848,LOC108010159,LOC108160119,LOC117136923,LOC6615733,LOC120445676,wmd
78187at7215,LOC6500948,LOC6727643,LOC6535484,LOC108011394,LOC108157035,LOC117144210,LOC6616683,LOC120452729,Dmel\CG7379
78193at7215,LOC6503898,LOC6725216,LOC6524092,LOC108011160,LOC108164758,LOC117147832,LOC6612348,LOC120456071,Dmel\CG15765
78194at7215,LOC6503566,LOC6725818,LOC6524560,LOC108005134,LOC108164891,LOC117146496,LOC6618620,LOC120457190,hep
78209at7215,LOC6500576,bicoid,LOC6536131,LOC108011075,LOC108155429,LOC117145164,LOC6614158,LOC120452671,bcd
78218at7215,LOC6507750,LOC27207929,LOC6533544,LOC108012943,LOC108152246,LOC117140906,LOC6605108,LOC120450269,I-2
78223at7215,LOC6504117,LOC6725614,LOC6526033,LOC108019075,LOC108164547,LOC117146585,LOC6617577,LOC120455476,X11Lbeta
78246at7215,LOC6503360,LOC6730466,LOC6526313,LOC108020749,LOC108162347,LOC117150459,LOC6617260,LOC120443867,MED15
78286at7215,LOC6507359,LOC6736792,LOC6532983,118877225,LOC108165390,LOC117140074,LOC6610796,LOC120450214,Dmel\CG13720
78305at7215,LOC6506284,LOC6738610,Dyak\GE23085,LOC108020718,LOC108151419,LOC117140305,LOC6618352,LOC120449552,Dysb
78312at7215,LOC6507271,LOC6739053,LOC6539351,LOC108015879,LOC108152743,LOC117141218,LOC6616499,LOC120449172,Dmel\CG14569
78368at7215,LOC6498539,LOC6731717,LOC6527945,LOC108006782,LOC108163048,LOC117150201,LOC6611900,LOC120458077,bib
78391at7215,LOC6501926,LOC6740049,LOC6525953,LOC108015019,LOC108165126,LOC117148324,LOC6617493,LOC120456816,Dmel\CG15247
78394at7215,snRNP-U1-C,snRNP-U1-C,snRNP-U1-C,LOC108020118,LOC108156403,LOC117143301,LOC6620706,LOC120451837,snRNP-U1-C
78424at7215,LOC6499362,LOC27207662,LOC6537746,LOC108020498,LOC108157775,LOC117142803,LOC6607428,LOC120452568,Dmel\CG13847
78443at7215,LOC6506064,LOC6724706,LOC6523723,LOC108020357,LOC108164445,LOC117146258,LOC6619457,LOC120454853,dati
78448at7215,LOC6506219,LOC6737879,LOC6533935,LOC108020273,LOC108151617,LOC117139419,LOC6605499,LOC120448013,Wbp2
78466at7215,LOC6504146,LOC6733099,LOC6529196,LOC108021563,LOC108162300,LOC117140059,LOC6619313,LOC120445743,tsh
7848at7215,LOC6499932,LOC6728707,LOC6536456,LOC108013907,LOC108155241,LOC117145834,LOC6607017,LOC120452657,Art4
78500at7215,LOC6497444,LOC6730703,LOC6526558,LOC108021332,LOC108162650,LOC117137598,LOC6613090,LOC120443752,Atxn7
78518at7215,LOC6498771,LOC6726541,LOC6526107,LOC108014951,LOC108164887,LOC117148205,LOC6615154,LOC120456908,run
78525at7215,LOC6493143,LOC6736637,LOC6532820,LOC108007182,LOC108152773,LOC117139798,LOC6610631,LOC120448224,Ythdc1
78535at7215,LOC6501680,LOC6726746,LOC6535337,LOC108005921,LOC108154101,LOC117142730,LOC6613878,LOC120452231,opa
78537at7215,LOC6507036,LOC6738421,LOC6534367,LOC108006821,LOC108152038,LOC117142037,LOC116800906,LOC120450343,scaf6
7855at7215,LOC6506617,LOC6736887,LOC6533071,LOC108012596,LOC108150913,LOC117139816,LOC6610886,LOC120449860,Sras
78574at7215,LOC6507818,LOC6738045,LOC6534107,LOC108012687,LOC108153581,LOC117140770,LOC6605673,LOC120448525,HGTX
78584at7215,LOC6498179,LOC6732563,LOC6529509,LOC108019522,LOC108161943,LOC117139063,LOC6614433,LOC120447090,CG33312
78616at7215,LOC6506692,LOC6738001,LOC6534065,LOC108012901,LOC108151621,LOC117141102,LOC6605629,LOC120449220,upSET
78645at7215,LOC6507628,LOC6737776,LOC6533847,LOC108013453,LOC108152375,LOC117140155,LOC6605401,LOC120448738,CG5645
78667at7215,LOC6498655,LOC6730592,LOC6526439,LOC108020945,LOC108163593,LOC117138498,LOC6617393,LOC120454364,chinmo
78684at7215,LOC6499221,LOC6729961,LOC6538135,LOC108007628,LOC108155160,LOC117142619,LOC6612614,LOC120451151,WASp
78690at7215,LOC6506374,LOC6737418,LOC6532574,LOC108013337,LOC108152569,LOC117139569,LOC6605022,LOC120448259,Dmel\CG4022
78696at7215,LOC6505661,LOC6727519,LOC6535620,LOC108020119,LOC108157178,LOC117143511,LOC6613709,LOC120451684,Dmel\CG14292
78717at7215,LOC6507606,LOC6737822,LOC6533885,LOC108013627,LOC108153510,LOC117141068,LOC6605441,LOC120449744,eyg
78772at7215,LOC6504662,LOC6729826,LOC6538305,LOC108016604,LOC108164699,LOC117142713,LOC6617136,LOC120451187,CG5815
78801at7215,LOC6507652,LOC6736360,LOC6532391,LOC108011046;LOC108011047,LOC108151451,LOC117139459,LOC6610345,LOC120447905,CG7879
78802at7215,LOC6493004,LOC6736618,LOC6532801,LOC108007079,LOC108165571,LOC117141404,LOC6610613,LOC120450155,Dmel\CG12009
78803at7215,LOC6504109,120285360,LOC6524062,LOC108015314,LOC108151114,LOC117146947,LOC6612225,LOC120457043,Dmel\CG14441
78871at7215,LOC6503075,LOC6725244,LOC6525509,LOC108004768,LOC108164918,LOC117147607,LOC6612318,LOC120455419,Dmel\CG5921
78875at7215,LOC6505591,LOC6730009,LOC6538094,118877880,LOC108155648,LOC117142979,LOC6612655,LOC120454551,yem
78885at7215,LOC6500016,LOC6728426,LOC6536759,LOC108019290,LOC108156040,LOC117144925,LOC6606730,LOC120453009,dpr17
78890at7215,LOC6502164,LOC6725856,LOC6524604,LOC108005351,LOC108151748,LOC117148223,LOC6618667,LOC120456836,dmrt11E
78913at7215,LOC6492992,LOC6738317,LOC6535043,LOC108011305,LOC108150954,LOC117141222,LOC6605948,LOC120447815,Cpr72Eb
78915at7215,LOC6501303,LOC6727931,LOC6537151,LOC108007004,LOC108156797,LOC117143805,LOC6606225,LOC120453271,pxb
7893at7215,LOC6496917,LOC6731843,LOC6527143,LOC108021216,LOC108163020,LOC117145614,LOC6612017,LOC120447736,Myo31DF
78966at7215,LOC6501706,LOC6727487,LOC6535651,LOC108013837,LOC108157479,LOC117142394,LOC6619105,LOC120454603,Dmel\CG5835
78968at7215,LOC6497852,LOC6730923,LOC6526778,LOC108007921,LOC108164055,LOC117150465,LOC6613293,LOC120458870,slp1
78987at7215,LOC6493327,LOC6736889,LOC6533074,LOC108005875,LOC108150907,LOC117139510,LOC6610888,LOC120448227,Msr-110
79068at7215,LOC6503575,LOC6740096,LOC6524542,LOC108005174,LOC108153662,LOC117147678,LOC6618604,LOC120455878,Dmel\CG4404
79082at7215,LOC6503057,LOC6725132,LOC6524192,LOC108016561,LOC108164788,LOC117146500,LOC6612459,LOC120455378,CG32771
79090at7215,LOC6505227,LOC6725871,LOC6524620,LOC108021786,LOC108152195,LOC117147156,LOC6618422,LOC120455559,Dmel\CG15754
79109at7215,LOC6507829,LOC27206229,LOC6534084,LOC108012531,LOC108153354,LOC117141106,LOC6605649,LOC120449606,D
79131at7215,LOC6506194,LOC6737056,LOC6533241,LOC108013010,LOC108152217,LOC117141316,LOC6611071,LOC120450372,tow
79155at7215,LOC6507476,LOC6736436,LOC6532476,LOC108013282,LOC108151031,LOC117139449,LOC6610429,LOC120447573,Mfap1
79199at7215,116655460,LOC6724909,LOC6524471,LOC108016642,LOC108163645,LOC117146725,LOC6620922,LOC120455386,east
79211at7215,LOC6507966,LOC6739700,LOC6536253,LOC108007979,LOC108156701,LOC117144728,LOC6607224,LOC120452316,hb
79223at7215,LOC6500527,LOC6728421,LOC6536762,LOC108019247,LOC108157746,LOC117145389,LOC6606727,LOC120453465,dpr15
7923at7215,LOC6506663,LOC6737909,LOC6533969,LOC108011263,LOC108151982,LOC117140842,LOC6605531,LOC120448499,RpS4
79283at7215,LOC6504889,LOC6724915,LOC6524456,LOC108016962,LOC108159707,LOC117147618,LOC6616083,LOC120457395,EG:67A9.2
79300at7215,LOC6504114,LOC6730996,LOC6526860,LOC108021438,LOC108163727,LOC117137553,LOC6613376,LOC120456461,Dmel\CG3294
79313at7215,LOC6504063,6740091,LOC6524517,LOC108005142,LOC108152822,LOC117147448,LOC6618577,LOC120457154,Dmel\CG11085
7931at7215,LOC6494216,LOC6734476,LOC6530381,LOC108008989,LOC108158441,LOC117137887,LOC6609137,LOC120446463,Obp50e
79327at7215,LOC6495967,LOC6734912,LOC6531638,LOC108010017,LOC108160365,LOC117136552,LOC6609602,LOC120446762,qkr54B
79330at7215,LOC6503890,LOC6724922,LOC6524445,LOC108016857,LOC108160252,LOC117148156,LOC6616095,LOC120456322,wapl
79358at7215,LOC6505093,LOC6726339,LOC6525778,LOC108010452,LOC108160824,LOC117146717,LOC6614852,LOC120455239,CrebB
79362at7215,LOC6499716,LOC6728288,LOC6536889,LOC108014136,LOC108154174,LOC117144319,LOC6606596,LOC120451807,Paip2
79396at7215,LOC6493324,LOC6736895,LOC6533079,LOC108011440,LOC108150912,LOC117140458,LOC6610893,LOC120448543,Dmel\CG10591
79455at7215,LOC6501821,LOC27209238,LOC6525856,LOC108011203,LOC108153299,LOC117148218,LOC6614924,LOC120455702,Dmel\CG32544
79479at7215,LOC6504484,LOC27209458,LOC6524634,LOC108013735,LOC108152871,LOC117146404,LOC6618433,LOC120456640,tth
79485at7215,LOC6505928,LOC6729832,LOC6538295,LOC108011710,LOC108157571,LOC117144941,LOC6617148,LOC120453720,spn-D
79503at7215,LOC6505950,LOC6730277,LOC6538944,LOC108012167,LOC108155507,LOC117144951,LOC6612920,LOC120453545,Dmel\CG12071
79513at7215,LOC6497882,LOC6732705,LOC6529604,LOC108021253,LOC108161730,LOC117140767,LOC6614578,LOC120446580,Dmel\CG10341
79528at7215,LOC6497588,LOC6731968,LOC6527259,LOC108005962,LOC108163770,LOC117150346,LOC6612141,LOC120458561,CG4831
79531at7215,LOC6504131,ac,LOC6523793,LOC108016728,LOC108164889,LOC117148413,LOC6615853,LOC120456281,ac
79541at7215,LOC6500575,LOC6727011,LOC6536129,LOC108011071,LOC108155428,LOC117144209,LOC6614160,LOC120450764,Dfd
79542at7215,LOC6501963,LOC6739875,LOC6525988,LOC108015230,LOC108163493,LOC117148591,LOC6617523,LOC120456353,CG12644
79565at7215,LOC6495069,LOC6735469,LOC6530717,LOC108009381,LOC108158351,LOC117138174,LOC6615282,LOC120445011,Dmel\CG10543
7957at7215,LOC6505151,LOC6725438,LOC6525322,LOC108019108,LOC108159091,LOC117146578,LOC6619790,LOC120457118,Dmel\CG1636
79650at7215,LOC6505063,LOC6740206,LOC6525823,LOC108004837,LOC108164717,LOC117148801,LOC6614891,LOC120456154,Ing3
79676at7215,LOC6507444,LOC6737807,LOC6533872,LOC108012284,LOC108153641,LOC117140679,LOC6605427,LOC120450093,Lmx1a
79711at7215,LOC6502162,LOC6725854,LOC6524598,LOC108005164,LOC108163716,LOC117147874,LOC6618664,LOC120456696,Dmel\CG15747
79755at7215,LOC6499233,LOC27206425,LOC6538168,108008083,LOC108156867,LOC117144525,LOC6618769,LOC120452271,fkh
79757at7215,LOC6500563,LOC6730330,LOC6538999,LOC108010771,LOC108156233,LOC117144596,LOC6612974,LOC120451565,EST:LP08211
79771at7215,LOC6497829,LOC6739238,LOC6528230,LOC108021384,LOC108162434,LOC117138205,LOC6611272,LOC120456806,elB
79819at7215,LOC6502278,LOC6740188,Dyak\wupA,LOC108016868,LOC108153251,LOC117146924,LOC6614826,LOC120455281,wupA
79824at7215,LOC6506579,LOC6738401,LOC6534389,LOC108014036,LOC108152132,LOC117140418,LOC6606026,LOC120448605,Lmpt
79845at7215,LOC6499187,LOC6726950,LOC6537596,LOC108007599,LOC108154646,LOC117145109,LOC6614094,LOC120453433,Osi18
79857at7215,LOC6504626,LOC6724957,LOC6524408,LOC108016852,LOC108163102,LOC117147476,LOC6616146,LOC120456840,EG:BACH48C10.5
79862at7215,LOC6506441,LOC6737191,LOC6533377,LOC108006818,LOC108153577,LOC117141495,LOC6604792,LOC120449713,exex
79867at7215,LOC6501231,LOC6727443,26536044,LOC108014191,LOC108154982,LOC117142833,LOC6619063,LOC120451092,Cpr92A
79887at7215,LOC6505577,LOC6739791,LOC6538941,LOC108012164,LOC108155511,LOC117145445,LOC6612917,LOC120453029,Cpr100A
79895at7215,LOC6499184,LOC6726948,LOC6537592,LOC108015998,LOC108153931,LOC117145897,LOC6614091,LOC120454034,Osi16
79972at7215,LOC6503514,LOC6725696,LOC6525556,LOC108005321,LOC108159491,LOC117148861,LOC6619895,LOC120455020,bif
8000at7215,LOC6503769,LOC6724811,LOC6523840,LOC108014746,LOC108164841,LOC117148893,LOC6615903,LOC120456297,EG:34F3.5
80018at7215,LOC6499465,LOC6728948,LOC6536197,LOC108006075,LOC108155810,LOC117145541,LOC6607284,LOC120453703,Dmel\CG11693
8002at7215,LOC6499819,LOC27206480,LOC6538799,LOC108007461,LOC108156117,LOC117146119,LOC6607661,LOC120450770,CG5902
80049at7215,LOC6493512,LOC6737141,LOC6533322,LOC108005833,LOC108153014,LOC117139045,LOC6611150,LOC120447977,sphinx2
80069at7215,LOC6495387,LOC6733956,LOC6529306,LOC108008903,LOC108158279,LOC117136775,LOC6608617,LOC120457717,Cpr47Eb
80084at7215,LOC6507392,LOC6730465,LOC6526312,LOC108020992,LOC108162084,LOC117145287,LOC6617259,LOC120454096,Dmel\CG4297
80085at7215,LOC6498768,LOC6726533,LOC6526100,LOC108015071,LOC108165185,LOC117147866,LOC6615146,LOC120456348,RunxB
80090at7215,LOC6498230,LOC6732724,LOC6529626,LOC108016291,LOC108161701,LOC117135252,LOC6614598,LOC120444316,Dmel\CG10600
8009at7215,LOC6507539,LOC6736477,LOC6533520,LOC108012539,LOC108153153,LOC117141369,LOC6610472,LOC120450052,yellow-g2
80184at7215,LOC6506109,LOC6737968,LOC6534025,LOC108012998,LOC108152590,LOC117139544,LOC6605592,LOC120447630,stv
80188at7215,LOC6507765,LOC6737436,LOC6532553,LOC108012972,LOC108151593,LOC117141569,LOC6605043,LOC120450216,Jarid2
80257at7215,LOC6497952,LOC6739198,LOC6526658,LOC108021707,LOC108163118,LOC117135312,LOC116803590,LOC120455480,Ccdc85
80266at7215,LOC6506337,LOC6738143,LOC6534475,LOC108019350,LOC108153172,LOC117141658,LOC6605772,LOC120449249,Dmel\CG13455
80292at7215,LOC6506523,LOC6736723,LOC6532908,LOC108020014,LOC108152140,LOC117141960,LOC6610720,LOC120447455,ens
80347at7215,LOC6500982,LOC6726669,LOC6535273,LOC108011625,LOC108155960,LOC117145959,LOC6613808,LOC120452331,Dmel\CG9795
80353at7215,LOC6501626,LOC6729127,LOC6537773,LOC108016070,LOC108157187,LOC117143147,LOC6607458,LOC120451595,Dmel\CG6937
80387at7215,LOC6502817,LOC6736433,LOC6532473,LOC108012324,LOC108153757,LOC117141055,LOC6610425,LOC120449079,Dbx
80389at7215,LOC6506959,LOC6737283,LOC6532712,LOC108012342,LOC108151747,LOC117139737,LOC6604879,LOC120449363,Gug
80406at7215,LOC6499962,LOC6726106,LOC6524934,LOC108006335,LOC108164767,LOC117148630,LOC6620222,LOC120456013,disco-r
80437at7215,LOC6499494,LOC6727957,LOC6537171,LOC108011694,LOC108156149,LOC117145867,LOC6606250,LOC120452217,Dmel\CG6118
80441at7215,LOC6505961,LOC6730255,LOC6538917,LOC108017263,LOC108157819,LOC117145691,LOC6612895,LOC120452934,Dmel\CG2267
80470at7215,LOC6503513,LOC6724852,LOC6523898,LOC108015207,LOC108153026,LOC117147256,LOC6615961,LOC120455427,Atf3
80489at7215,LOC6506976,LOC6737320,LOC6532680,LOC108012666,LOC108152095,LOC117141380,LOC6604916,LOC120448721,Cpr66D
80505at7215,LOC6504061,LOC27208778,LOC6524514,LOC108005322,LOC108152037,LOC117148779,LOC6618574,LOC120457138,Sec16
80520at7215,LOC6506875,LOC6736513,LOC6533486,LOC108012495,LOC108153758,LOC117142003,LOC6610504,LOC120449855,Dmel\CG1143
80522at7215,LOC6497513,Dsim\Catsup,LOC6529658,LOC108021269,LOC108162756,LOC117150721,LOC6614633,LOC120446555,Catsup
80544at7215,LOC6499963,LOC6727656,LOC6535469,LOC108017335,LOC108155086,LOC117145646,LOC116801428,LOC120450741,alt
80580at7215,LOC6493819,LOC6737955,LOC6534013,LOC108012508,LOC108153437,LOC117141403,LOC6605579,LOC120450073,CT28585
80617at7215,LOC6497460,LOC6731483,LOC6527700,LOC108010550,LOC108163548,LOC117146494,LOC6611662,LOC120451609,Dmel\CG14273
80648at7215,LOC6500581,LOC6727003,LOC6536137,LOC108014234,LOC108157380,LOC117143349,LOC116801573,LOC120451759,pb
80666at7215,LOC6502250,LOC27208139,LOC6525537,LOC108005305,LOC108152864,LOC117148234,LOC6619915,LOC120456794,rudhira
80722at7215,LOC6506476,LOC6737531,LOC6533575,LOC108013629,LOC108153659,LOC117141836,LOC6605142,LOC120449702,ect
80746at7215,LOC6506148,LOC6731006,LOC6526870,LOC108021196,LOC108162033,LOC117147279,LOC6613387,LOC120458200,Dmel\CG11927
80764at7215,LOC6503580,LOC6725898,LOC6524532,LOC108005332,LOC108152344,LOC117148314,LOC6618595,LOC120455139,Pde9
80776at7215,LOC6493045,LOC6738460,LOC6534330,LOC108013598,LOC108151868,LOC117140607,LOC6606084,LOC120448980,Dmel\CG32176
80793at7215,LOC6504443,LOC6725537,LOC6525909,LOC108014965,LOC108157201,LOC117147703,LOC6620460,LOC120457038,lz
80796at7215,LOC6504652,LOC6739944,LOC6524465,LOC108016536,LOC108164021,LOC117146726,LOC6616076,LOC120455387,Sik2
80799at7215,LOC6502987,LOC6726466,LOC6525161,LOC108015145,LOC108152583,LOC117148036,LOC6615026,LOC120455075,e(y)3
80800at7215,LOC6506551,LOC6738342,LOC6534445,118877363,LOC108165382,LOC117140622,LOC6605971,LOC120447788,Dmel\CG4229
80802at7215,LOC26514583,Dsim\GD18042,LOC6538197,LOC108014824,LOC108154905,LOC117144654,LOC6618740,LOC120452652,Dmel\CG4884
80858at7215,LOC6498167,LOC6732993,LOC6530315,LOC108021641,LOC108163564,LOC117143158,LOC6618193,LOC120445283,cad
80866at7215,LOC6503935,LOC6740169,LOC6524987,LOC108011137,LOC108159784,LOC117148614,LOC6617958,LOC120457273,Nup153
80879at7215,LOC6499598,LOC6729712,LOC6538421,118878100,LOC108155063,LOC117142756,LOC6617017,LOC120451433,Vps2
80899at7215,LOC26514297,LOC6736386,LOC6532423,LOC108013527,LOC108151542,LOC117142118,LOC6610377,LOC120450425,RpL23A
80927at7215,LOC6504568,LOC6725300,LOC6524051,LOC108015204,LOC108152790,LOC117148896,LOC6612244,LOC120454987,Dmel\CG3198
80929at7215,LOC6501815,LOC27208328,LOC6525862,LOC108014946,LOC108164515,LOC117148853,LOC6614930,LOC120455044,Flacc
80934at7215,LOC6506537,LOC6738482,LOC6534308,LOC108004813,LOC108152913,LOC117139019,LOC6606105,LOC120448986,Eip74EF-RD
80940at7215,LOC6506978,h,LOC6532676,LOC108013544,LOC108152093,LOC117140621,LOC6604921,LOC120449065,h
80945at7215,LOC6503181,6725631,LOC6525092,LOC108021790,LOC108164705,LOC117147260,LOC6617604,LOC120456053,CG15207
